train.embeddings.bayesianridge+train.ridge.baseline.ngram-1-5+trial.embeddings.bayesianridge+trial.ridge.baseline.ngram-1-5,baysridge,0.867010428846

train.embeddings.bayesianridge+train.ridge.baseline.ngram-1-5+trial.embeddings.bayesianridge+trial.ridge.baseline.ngram-1-5,ridgecv,0.866971402166

train.embeddings.bayesianridge+train.ridge.baseline.noGrep+trial.embeddings.bayesianridge+trial.ridge.baseline.noGrep,linearregr,0.859523380953

train.embeddings.bayesianridge+train.ridge.baseline.noGrep+trial.embeddings.bayesianridge+trial.ridge.baseline.noGrep,randforrest,0.815774343126

train.embeddings.bayesianridge+train.ridge.baseline.noGrep+trial.embeddings.bayesianridge+trial.ridge.baseline.noGrep,baysridge,0.859480500066

train.embeddings.bayesianridge+train.ridge.baseline.noGrep+trial.embeddings.bayesianridge+trial.ridge.baseline.noGrep,ridgecv,0.859437265289

train.embeddings.bayesianridge+train.three_logistic+trial.embeddings.bayesianridge+trial.three_logistic,linearregr,0.811909223669

train.embeddings.bayesianridge+train.three_logistic+trial.embeddings.bayesianridge+trial.three_logistic,randforrest,0.743200465758

train.embeddings.bayesianridge+train.three_logistic+trial.embeddings.bayesianridge+trial.three_logistic,baysridge,0.811843771268

train.embeddings.bayesianridge+train.three_logistic+trial.embeddings.bayesianridge+trial.three_logistic,ridgecv,0.811717152708

train.embeddings.bayesianridge+train.two_logistic+trial.embeddings.bayesianridge+trial.two_logistic,linearregr,0.821309814026

train.embeddings.bayesianridge+train.two_logistic+trial.embeddings.bayesianridge+trial.two_logistic,randforrest,0.779834698834

train.embeddings.bayesianridge+train.two_logistic+trial.embeddings.bayesianridge+trial.two_logistic,baysridge,0.821278405354

train.embeddings.bayesianridge+train.two_logistic+trial.embeddings.bayesianridge+trial.two_logistic,ridgecv,0.821229782366

train.generalsentiment+train.gmm.c100.g12+trial.generalsentiment+trial.gmm.c100.g12,linearregr,0.794669192955

train.generalsentiment+train.gmm.c100.g12+trial.generalsentiment+trial.gmm.c100.g12,randforrest,0.820303489052

train.generalsentiment+train.gmm.c100.g12+trial.generalsentiment+trial.gmm.c100.g12,baysridge,0.794728587513

train.generalsentiment+train.gmm.c100.g12+trial.generalsentiment+trial.gmm.c100.g12,ridgecv,0.794687777871

train.generalsentiment+train.greplabel+trial.generalsentiment+trial.greplabel,linearregr,0.808811583789

train.generalsentiment+train.greplabel+trial.generalsentiment+trial.greplabel,randforrest,0.809103656328

train.generalsentiment+train.greplabel+trial.generalsentiment+trial.greplabel,baysridge,0.808811583789

train.generalsentiment+train.greplabel+trial.generalsentiment+trial.greplabel,ridgecv,0.808812026977

train.generalsentiment+train.greplabel.zero+trial.generalsentiment+trial.greplabel.zero,linearregr,0.77466386028

train.generalsentiment+train.greplabel.zero+trial.generalsentiment+trial.greplabel.zero,randforrest,0.774960591745

train.generalsentiment+train.greplabel.zero+trial.generalsentiment+trial.greplabel.zero,baysridge,0.77466386028

train.generalsentiment+train.greplabel.zero+trial.generalsentiment+trial.greplabel.zero,ridgecv,0.774664753444

train.generalsentiment+train.onetwothree_logistic+trial.generalsentiment+trial.onetwothree_logistic,linearregr,0.852814859483

train.generalsentiment+train.onetwothree_logistic+trial.generalsentiment+trial.onetwothree_logistic,randforrest,0.832971274121

train.generalsentiment+train.onetwothree_logistic+trial.generalsentiment+trial.onetwothree_logistic,baysridge,0.852729813438

train.generalsentiment+train.onetwothree_logistic+trial.generalsentiment+trial.onetwothree_logistic,ridgecv,0.852693758716

train.generalsentiment+train.ridge.baseline+trial.generalsentiment+trial.ridge.baseline,linearregr,0.867172918263

train.generalsentiment+train.ridge.baseline+trial.generalsentiment+trial.ridge.baseline,randforrest,0.843949358874

train.generalsentiment+train.ridge.baseline+trial.generalsentiment+trial.ridge.baseline,baysridge,0.867123206511

train.generalsentiment+train.ridge.baseline+trial.generalsentiment+trial.ridge.baseline,ridgecv,0.86707494531

train.generalsentiment+train.ridge.baseline.ngram-1+trial.generalsentiment+trial.ridge.baseline.ngram-1,linearregr,0.844335571087

train.generalsentiment+train.ridge.baseline.ngram-1+trial.generalsentiment+trial.ridge.baseline.ngram-1,randforrest,0.841101656675

train.generalsentiment+train.ridge.baseline.ngram-1+trial.generalsentiment+trial.ridge.baseline.ngram-1,baysridge,0.844232226057

train.generalsentiment+train.ridge.baseline.ngram-1+trial.generalsentiment+trial.ridge.baseline.ngram-1,ridgecv,0.844242885883

train.generalsentiment+train.ridge.baseline.ngram-1-2+trial.generalsentiment+trial.ridge.baseline.ngram-1-2,linearregr,0.863577483857

